Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-11948,2023-07-16,Dolo 650,DOL-2307-25,7,30,210
TXN-11949,2023-07-16,Dolo 650,DOL-2307-25,10,30,300
TXN-11950,2023-07-16,Pan 40,PAN-2306-73,1,155,155
TXN-11951,2023-07-16,Telma 40,TEL-2307-85,5,220,1100
TXN-11952,2023-07-16,Pan 40,PAN-2307-41,1,155,155
TXN-11953,2023-07-16,Dolo 650,DOL-2307-25,8,30,240
TXN-11954,2023-07-17,Telma 40,,1,220,220
TXN-11955,2023-07-17,Glycomet 500,GLY-2307-71,5,22.5,112.5
TXN-11956,2023-07-17,Azithral 500,AZI-2306-16,2,118.5,237
TXN-11957,2023-07-17,Telma 40,TEL-2307-85,4,220,880
TXN-11958,2023-07-17,Azithral 500,AZI-2306-16,4,118.5,474
TXN-11959,2023-07-17,Azithral 500,AZI-2306-19,2,118.5,237
TXN-11960,2023-07-17,Dolo 650,DOL-2306-47,5,30,150
TXN-11961,2023-07-17,Pan 40,,2,155,310
TXN-11962,2023-07-17,Pan 40,,2,155,310
TXN-11963,2023-07-17,Glycomet 500,GLY-2306-20,2,22.5,45
TXN-11964,2023-07-17,Telma 40,TEL-2306-18,3,220,660
TXN-11965,2023-07-17,Allegra 120,ALL-2306-84,1,198,198
TXN-11966,2023-07-18,Telma 40,TEL-2307-62,4,220,880
TXN-11967,2023-07-18,Dolo 650,,7,30,210
TXN-11968,2023-07-18,Allegra 120,ALL-2306-84,1,198,198
TXN-11969,2023-07-18,Glycomet 500,GLY-2307-43,1,22.5,22.5
TXN-11970,2023-07-18,Allegra 120,ALL-2306-84,1,198,198
TXN-11971,2023-07-18,Dolo 650,DOL-2307-98,10,30,300
TXN-11972,2023-07-18,Azithral 500,AZI-2307-51,3,118.5,355.5
TXN-11973,2023-07-18,Glycomet 500,GLY-2307-43,5,22.5,112.5
TXN-11974,2023-07-18,Allegra 120,ALL-2307-16,1,198,198
TXN-11975,2023-07-18,Glycomet 500,GLY-2306-20,3,22.5,67.5
TXN-11976,2023-07-18,Dolo 650,DOL-2306-47,9,30,270
TXN-11977,2023-07-18,Allegra 120,ALL-2307-16,1,198,198
TXN-11978,2023-07-18,Telma 40,TEL-2307-85,2,220,440
TXN-11979,2023-07-18,Azithral 500,AZI-2307-67,2,118.5,237
TXN-11980,2023-07-18,Glycomet 500,GLY-2307-71,1,22.5,22.5
TXN-11981,2023-07-19,Azithral 500,AZI-2306-16,4,118.5,474
TXN-11982,2023-07-19,Dolo 650,DOL-2306-47,6,30,180
TXN-11983,2023-07-19,Pan 40,PAN-2307-41,1,155,155
TXN-11984,2023-07-19,Azithral 500,AZI-2306-16,5,118.5,592.5
TXN-11985,2023-07-19,Telma 40,TEL-2307-62,1,220,220
TXN-11986,2023-07-20,Pan 40,PAN-2307-41,4,155,620
TXN-11987,2023-07-20,Allegra 120,ALL-2306-84,3,198,594
TXN-11988,2023-07-20,Pan 40,PAN-2306-73,2,155,310
TXN-11989,2023-07-20,Glycomet 500,GLY-2307-71,2,22.5,45
TXN-11990,2023-07-20,Telma 40,TEL-2306-65,1,220,220
TXN-11991,2023-07-20,Pan 40,PAN-2306-73,5,155,775
TXN-11992,2023-07-20,Allegra 120,ALL-2307-16,3,198,594
TXN-11993,2023-07-20,Allegra 120,ALL-2307-16,1,198,198
TXN-11994,2023-07-20,Telma 40,TEL-2307-62,2,220,440
TXN-11995,2023-07-20,Telma 40,,5,220,1100
TXN-11996,2023-07-20,Dolo 650,DOL-2306-47,6,30,180
TXN-11997,2023-07-20,Telma 40,TEL-2306-65,5,220,1100
TXN-11998,2023-07-21,Glycomet 500,GLY-2306-20,4,22.5,90
TXN-11999,2023-07-21,Allegra 120,,2,198,396
TXN-12000,2023-07-21,Telma 40,TEL-2306-65,1,220,220
TXN-12001,2023-07-21,Allegra 120,ALL-2306-84,2,198,396
TXN-12002,2023-07-21,Glycomet 500,GLY-2307-71,1,22.5,22.5
TXN-12003,2023-07-21,Dolo 650,DOL-2307-25,8,30,240
TXN-12004,2023-07-21,Azithral 500,AZI-2307-67,3,118.5,355.5
TXN-12005,2023-07-21,Allegra 120,ALL-2306-84,4,198,792
TXN-12006,2023-07-21,Telma 40,TEL-2307-85,4,220,880
TXN-12007,2023-07-21,Azithral 500,AZI-2306-16,1,118.5,118.5
TXN-12008,2023-07-21,Dolo 650,DOL-2307-98,6,30,180
TXN-12009,2023-07-21,Telma 40,TEL-2307-62,4,220,880
TXN-12010,2023-07-21,Pan 40,PAN-2307-94,4,155,620
TXN-12011,2023-07-21,Telma 40,TEL-2306-65,2,220,440
TXN-12012,2023-07-22,Glycomet 500,GLY-2306-20,5,22.5,112.5
TXN-12013,2023-07-22,Pan 40,PAN-2307-41,3,155,465
TXN-12014,2023-07-22,Glycomet 500,,3,22.5,67.5
TXN-12015,2023-07-22,Pan 40,PAN-2306-73,1,155,155
TXN-12016,2023-07-22,Dolo 650,DOL-2306-47,7,30,210
TXN-12017,2023-07-22,Allegra 120,ALL-2306-84,2,198,396
TXN-12018,2023-07-22,Telma 40,TEL-2307-85,4,220,880
TXN-12019,2023-07-22,Dolo 650,DOL-2307-25,7,300,210
TXN-12020,2023-07-22,Allegra 120,ALL-2307-16,3,198,594
TXN-12021,2023-07-22,Telma 40,,4,220,880
TXN-12022,2023-07-22,Dolo 650,DOL-2307-98,9,30,270
TXN-12023,2023-07-23,Azithral 500,AZI-2307-67,5,118.5,592.5
TXN-12024,2023-07-23,Glycomet 500,GLY-2306-20,4,22.5,90
TXN-12025,2023-07-23,Azithral 500,AZI-2306-16,5,118.5,592.5
TXN-12026,2023-07-23,Dolo 650,DOL-2307-25,7,30,210
TXN-12027,2023-07-23,Telma 40,TEL-2306-65,4,220,880
TXN-12028,2023-07-24,Azithral 500,AZI-2306-16,4,118.5,474
TXN-12029,2023-07-24,Allegra 120,ALL-2306-84,1,198,198
TXN-12030,2023-07-24,Allegra 120,ALL-2306-84,4,198,792
TXN-12031,2023-07-24,Glycomet 500,GLY-2307-43,3,22.5,67.5
TXN-12032,2023-07-24,Telma 40,TEL-2306-65,3,220,660
TXN-12033,2023-07-24,Telma 40,TEL-2307-62,4,220,880
TXN-12034,2023-07-24,Azithral 500,AZI-2307-51,3,118.5,355.5
TXN-12035,2023-07-24,Telma 40,TEL-2306-65,5,220,1100
TXN-12036,2023-07-24,Glycomet 500,GLY-2307-71,1,22.5,22.5
TXN-12037,2023-07-25,Telma 40,,5,220,1100
TXN-12038,2023-07-25,Azithral 500,AZI-2307-67,2,118.5,237
TXN-12039,2023-07-25,Allegra 120,ALL-2307-47,1,198,198
TXN-12040,2023-07-25,Telma 40,TEL-2306-65,1,220,220
TXN-12041,2023-07-25,Azithral 500,AZI-2307-67,4,118.5,474
TXN-12042,2023-07-25,Glycomet 500,GLY-2306-20,2,22.5,45
TXN-12043,2023-07-25,Pan 40,PAN-2306-73,3,155,465
TXN-12044,2023-07-26,Pan 40,PAN-2307-94,3,,465
TXN-12045,2023-07-26,Telma 40,,2,220,440
TXN-12046,2023-07-26,Azithral 500,AZI-2307-51,3,118.5,355.5
TXN-12047,2023-07-26,Pan 40,PAN-2307-41,4,155,620
TXN-12048,2023-07-26,Glycomet 500,GLY-2307-43,2,22.5,45
TXN-12049,2023-07-26,Azithral 500,,5,118.5,592.5
TXN-12050,2023-07-26,Dolo 650,DOL-2306-47,3,30,90
TXN-12051,2023-07-26,Pan 40,PAN-2307-41,4,155,620
TXN-12052,2023-07-26,Glycomet 500,GLY-2307-71,2,22.5,45
TXN-12053,2023-07-26,Pan 40,PAN-2306-73,2,155,310
TXN-12054,2023-07-26,Glycomet 500,GLY-2306-20,4,22.5,90
TXN-12055,2023-07-26,Azithral 500,AZI-2307-67,1,118.5,118.5
TXN-12056,2023-07-27,Dolo 650,DOL-2306-47,7,30,210
TXN-12057,2023-07-27,Glycomet 500,,5,22.5,112.5
TXN-12058,2023-07-27,Telma 40,TEL-2306-65,4,220,880
TXN-12059,2023-07-27,Telma 40,TEL-2306-65,1,220,220
TXN-12060,2023-07-27,Pan 40,PAN-2307-94,3,155,465
TXN-12061,2023-07-27,Dolo 650,DOL-2307-98,6,30,180
TXN-12062,2023-07-27,Pan 40,PAN-2306-73,5,155,775
TXN-12063,2023-07-27,Dolo 650,DOL-2307-98,8,30,240
TXN-12064,2023-07-27,Azithral 500,AZI-2307-67,4,118.5,474
TXN-12065,2023-07-27,Glycomet 500,GLY-2306-20,4,22.5,90
TXN-12066,2023-07-27,Glycomet 500,GLY-2307-43,3,22.5,67.5
TXN-12067,2023-07-28,Allegra 120,ALL-2307-16,3,198,594
TXN-12068,2023-07-28,Telma 40,TEL-2306-65,4,220,880
TXN-12069,2023-07-28,Dolo 650,DOL-2307-98,5,30,150
TXN-12070,2023-07-28,Dolo 650,DOL-2307-25,8,30,240
TXN-12071,2023-07-28,Glycomet 500,GLY-2307-71,4,22.5,90
TXN-12072,2023-07-28,Glycomet 500,GLY-2306-20,3,22.5,67.5
TXN-12073,2023-07-28,Dolo 650,DOL-2307-25,5,30,150
TXN-12074,2023-07-28,Glycomet 500,GLY-2307-71,5,22.5,112.5
TXN-12075,2023-07-28,Dolo 650,DOL-2307-98,6,30,180
TXN-12076,2023-07-29,Azithral 500,AZI-2306-16,4,118.5,474
TXN-12077,2023-07-29,Telma 40,TEL-2307-62,4,220,880
TXN-12078,2023-01-01,Allegra 120,ALL-2307-16,2,198,396
TXN-12079,2023-07-29,Pan 40,PAN-2307-94,2,155,310
TXN-12080,2023-07-29,Telma 40,TEL-2306-65,2,220,440
TXN-12081,2023-07-29,Allegra 120,ALL-2307-16,5,198,990
TXN-12082,2023-07-29,Allegra 120,,5,198,990
TXN-12083,2023-07-29,Allegra 120,ALL-2306-84,2,198,396
TXN-12084,2023-07-29,Pan 40,PAN-2306-73,5,155,775
TXN-12085,2023-07-30,Allegra 120,ALL-2307-16,1,198,198
TXN-12086,2023-07-30,Allegra 120,ALL-2307-47,2,198,396
TXN-12087,2023-07-30,Telma 40,TEL-2306-65,2,220,440
TXN-12088,2023-07-30,Dolo 650,DOL-2307-98,8,30,240
TXN-12089,2023-07-30,Azithral 500,AZI-2307-51,3,118.5,355.5
TXN-12090,2023-07-30,Glycomet 500,GLY-2307-71,2,22.5,45
TXN-12091,2023-07-30,Azithral 500,AZI-2306-16,3,118.5,355.5
TXN-12092,2023-07-30,Dolo 650,DOL-2307-98,8,30,240
TXN-12093,2023-07-30,Allegra 120,ALL-2307-47,1,198,198
TXN-12094,2023-07-31,Glycomet 500,GLY-2306-20,3,22.5,67.5
TXN-12095,2023-07-31,Allegra 120,ALL-2307-47,1,198,198
TXN-12096,2023-07-31,Azithral 500,AZI-2306-16,5,118.5,592.5
TXN-12097,2023-07-31,Azithral 500,AZI-2307-67,5,118.5,592.5
TXN-12098,2023-07-31,Glycomet 500,GLY-2306-20,4,22.5,90
TXN-12099,2023-08-01,Dolo 650,DOL-2307-98,7,30,210
TXN-12100,2023-08-01,Pan 40,PAN-2307-94,3,155,465
TXN-12101,2023-08-01,Allegra 120,ALL-2307-47,5,198,990
TXN-12102,2023-08-01,Azithral 500,AZI-2307-51,2,118.5,237
TXN-12103,2023-08-01,Dolo 650,DOL-2307-25,4,30,120
TXN-12104,2023-08-01,Allegra 120,,3,198,594
TXN-12105,2023-08-01,Glycomet 500,GLY-2306-20,1,22.5,22.5
TXN-12106,2023-08-02,Glycomet 500,GLY-2306-20,4,22.5,90
TXN-12107,2023-08-02,Glycomet 500,GLY-2307-43,5,22.5,112.5
TXN-12108,2023-08-02,Glycomet 500,GLY-2307-43,1,22.5,22.5
TXN-12109,2023-08-02,Allegra 120,ALL-2307-16,3,198,594
TXN-12110,2023-08-02,Allegra 120,ALL-2307-47,4,198,792
TXN-12111,2023-08-02,Telma 40,TEL-2307-85,3,220,660
TXN-12112,2023-08-02,Dolo 650,DOL-2307-98,8,30,240
TXN-12113,2023-08-02,Dolo 650,DOL-2307-98,7,30,210
TXN-12114,2023-08-02,Telma 40,TEL-2307-62,3,220,660
TXN-12115,2023-08-03,Allegra 120,ALL-2307-47,1,198,198
TXN-12116,2023-08-03,Telma 40,TEL-2307-85,5,220,1100
TXN-12117,2023-08-03,Azithral 500,AZI-2308-85,1,118.5,118.5
TXN-12118,2023-08-03,Pan 40,PAN-2307-41,3,155,465
TXN-12119,2023-08-03,Allegra 120,ALL-2307-47,3,198,594
TXN-12120,2023-08-04,Pan 40,PAN-2307-41,4,155,620
TXN-12121,2023-08-04,Azithral 500,AZI-2308-85,5,1185,592.5
TXN-12122,2023-08-04,Telma 40,TEL-2307-62,1,220,220
TXN-12123,2023-08-04,Glycomet 500,GLY-2308-59,2,22.5,45
TXN-12124,2023-08-04,Telma 40,TEL-2308-27,4,220,880
TXN-12125,2023-08-04,Pan 40,PAN-2307-41,3,155,465
TXN-12126,2023-08-04,Glycomet 500,GLY-2307-43,5,22.5,112.5
TXN-12127,2023-08-04,Dolo 650,DOL-2307-98,4,30,120
TXN-12128,2023-08-05,Azithral 500,AZI-2307-51,5,118.5,592.5
TXN-12129,2023-08-05,Pan 40,,3,155,465
TXN-12130,2023-08-05,Glycomet 500,GLY-2307-43,4,22.5,90
TXN-12131,2023-08-05,Pan 40,,1,155,155
TXN-12132,2023-08-05,Dolo 650,DOL-2307-98,7,30,210
TXN-12133,2023-08-05,Telma 40,TEL-2307-85,1,220,220
TXN-12134,2023-08-05,Pan 40,PAN-2307-41,3,155,465
TXN-12135,2023-08-05,Telma 40,TEL-2307-62,3,220,660
TXN-12136,2023-08-05,Allegra 120,ALL-2307-16,2,198,396
TXN-12137,2023-08-05,Dolo 650,DOL-2307-98,4,30,120
TXN-12138,2023-08-05,Glycomet 500,GLY-2307-43,1,22.5,22.5
TXN-12139,2023-08-05,Allegra 120,ALL-2307-16,2,198,396
TXN-12140,2023-08-05,Telma 40,TEL-2307-62,2,220,440
TXN-12141,2023-08-05,Dolo 650,DOL-2307-25,7,30,210
TXN-12142,2023-08-05,Pan 40,PAN-2307-41,4,155,620
TXN-12143,2023-08-06,Pan 40,PAN-2307-94,1,155,155
TXN-12144,2023-08-06,Azithral 500,,5,118.5,592.5
TXN-12145,2023-08-06,Allegra 120,,3,198,594
TXN-12146,2023-08-06,Telma 40,TEL-2307-85,2,220,440
TXN-12147,2023-08-06,Pan 40,PAN-2307-41,4,155,620
TXN-12148,2023-08-06,Azithral 500,AZI-2308-85,4,118.5,474
TXN-12149,2023-08-06,Telma 40,TEL-2307-62,1,220,220
TXN-12150,2023-08-06,Glycomet 500,GLY-2307-43,3,22.5,67.5
TXN-12151,2023-08-06,Dolo 650,DOL-2308-32,6,30,180
TXN-12152,2023-08-06,Azithral 500,AZI-2307-67,2,118.5,237
TXN-12153,2023-08-06,Allegra 120,ALL-2308-46,5,198,990
TXN-12154,2023-08-06,Azithral 500,AZI-2307-67,2,118.5,237
TXN-12155,2023-08-06,Glycomet 500,GLY-2308-59,3,22.5,67.5
TXN-12156,2023-08-06,Allegra 120,ALL-2307-16,3,198,594
TXN-12157,2023-08-06,Telma 40,TEL-2307-85,3,220,660
TXN-12158,2023-08-07,Telma 40,TEL-2307-85,3,220,660
TXN-12159,2023-08-07,Pan 40,PAN-2307-94,3,155,465
TXN-12160,2023-08-07,Pan 40,,2,155,310
TXN-12161,2023-08-07,Pan 40,PAN-2308-70,4,155,620
TXN-12162,2023-08-07,Pan 40,,1,155,155
TXN-12163,2023-08-07,Azithral 500,AZI-2307-67,3,118.5,355.5
TXN-12164,2023-08-07,Pan 40,PAN-2307-41,4,155,620
TXN-12165,2023-08-07,Glycomet 500,GLY-2307-71,2,22.5,45
TXN-12166,2023-08-08,Azithral 500,AZI-2307-51,1,118.5,118.5
TXN-12167,2023-08-08,Pan 40,PAN-2307-41,5,155,775
TXN-12168,2023-08-08,Azithral 500,AZI-2307-67,4,118.5,474
TXN-12169,2023-08-08,Pan 40,PAN-2307-41,3,155,465
TXN-12170,2023-08-08,Pan 40,PAN-2307-94,5,155,775
TXN-12171,2023-08-08,Telma 40,TEL-2308-27,3,220,660
TXN-12172,2023-08-08,Pan 40,PAN-2307-41,5,155,775
TXN-12173,2023-08-08,Telma 40,TEL-2307-62,5,220,1100
TXN-12174,2023-08-08,Telma 40,TEL-2307-62,5,220,1100
TXN-12175,2023-08-08,Dolo 650,DOL-2307-25,7,30,210
TXN-12176,2023-08-09,Azithral 500,AZI-2307-51,1,118.5,118.5
TXN-12177,2023-08-09,Dolo 650,DOL-2308-32,8,30,240
TXN-12178,2023-08-09,Telma 40,TEL-2307-85,2,220,440
TXN-12179,2023-08-09,Glycomet 500,GLY-2307-43,5,22.5,112.5
TXN-12180,2023-08-09,Pan 40,PAN-2307-94,2,155,310
TXN-12181,2023-08-09,Glycomet 500,GLY-2308-59,4,22.5,90
TXN-12182,2023-08-09,Allegra 120,ALL-2308-46,3,198,594
TXN-12183,2023-08-09,Azithral 500,AZI-2307-51,4,118.5,474
TXN-12184,2023-08-09,Azithral 500,AZI-2308-85,2,118.5,237
TXN-12185,2023-08-09,Dolo 650,DOL-2308-32,9,30,270
TXN-12186,2023-08-09,Azithral 500,AZI-2307-51,4,118.5,474
TXN-12187,2023-08-09,Glycomet 500,GLY-2307-71,1,22.5,22.5
TXN-12188,2023-08-09,Telma 40,TEL-2307-85,2,220,440
TXN-12189,2023-08-10,Azithral 500,AZI-2307-67,2,118.5,237
TXN-12190,2023-08-10,Glycomet 500,GLY-2308-59,3,22.5,67.5
TXN-12191,2023-08-10,Glycomet 500,GLY-2307-71,3,22.5,67.5
TXN-12192,2023-08-10,Telma 40,TEL-2307-62,3,220,660
TXN-12193,2023-01-01,Azithral 500,AZI-2308-85,5,118.5,592.5
TXN-12194,2023-08-10,Telma 40,TEL-2308-27,5,220,1100
TXN-12195,2023-08-10,Telma 40,TEL-2307-62,1,220,220
TXN-12196,2023-08-10,Pan 40,PAN-2307-41,2,155,310
TXN-12197,2023-08-10,Allegra 120,ALL-2307-47,1,198,198
TXN-12198,2023-08-10,Telma 40,TEL-2307-62,1,220,220
TXN-12199,2023-08-10,Dolo 650,DOL-2307-98,6,30,180
TXN-12200,2023-08-10,Allegra 120,ALL-2307-47,3,198,594
TXN-12201,2023-08-10,Dolo 650,DOL-2307-25,6,30,180
TXN-12202,2023-08-11,Azithral 500,AZI-2308-85,5,118.5,592.5
TXN-12203,2023-08-11,Glycomet 500,GLY-2307-71,4,22.5,90
TXN-12204,2023-08-11,Allegra 120,ALL-2308-46,5,198,990
TXN-12205,2023-08-11,Allegra 120,ALL-2307-16,4,198,792
TXN-12206,2023-08-11,Allegra 120,ALL-2307-47,1,198,198
TXN-12207,2023-08-11,Pan 40,PAN-2308-70,3,155,465
TXN-12208,2023-08-11,Azithral 500,AZI-2307-51,1,118.5,118.5
TXN-12209,2023-08-11,Dolo 650,DOL-2307-25,5,30,150
TXN-12210,2023-08-11,Dolo 650,DOL-2307-98,5,30,150
TXN-12211,2023-08-11,Telma 40,TEL-2307-85,2,220,440
TXN-12212,2023-08-11,Dolo 650,DOL-2307-25,7,30,210
TXN-12213,2023-08-12,Telma 40,TEL-2307-85,1,220,220
TXN-12214,2023-08-12,Pan 40,PAN-2307-94,4,155,620
TXN-12215,2023-08-12,Dolo 650,DOL-2307-98,9,30,270
TXN-12216,2023-08-12,Glycomet 500,GLY-2308-59,5,22.5,112.5
TXN-12217,2023-08-12,Dolo 650,DOL-2307-98,7,300,210
TXN-12218,2023-08-12,Telma 40,TEL-2307-85,2,220,440
TXN-12219,2023-08-12,Azithral 500,AZI-2307-51,1,118.5,118.5
TXN-12220,2023-08-12,Allegra 120,ALL-2307-47,2,198,396
TXN-12221,2023-08-12,Azithral 500,AZI-2307-51,2,118.5,237
TXN-12222,2023-08-12,Telma 40,TEL-2307-62,1,220,220
TXN-12223,2023-08-12,Allegra 120,ALL-2308-46,4,198,792
TXN-12224,2023-08-12,Dolo 650,DOL-2308-32,6,30,180
TXN-12225,2023-08-12,Telma 40,TEL-2307-85,2,220,440
TXN-12226,2023-08-12,Allegra 120,,5,198,990
TXN-12227,2023-08-12,Allegra 120,ALL-2308-46,2,198,396
TXN-12228,2023-08-13,Telma 40,TEL-2307-85,5,220,1100
TXN-12229,2023-08-13,Telma 40,TEL-2307-62,2,220,440
TXN-12230,2023-08-13,Telma 40,TEL-2307-62,1,220,220
TXN-12231,2023-08-13,Azithral 500,AZI-2307-51,1,118.5,118.5
TXN-12232,2023-08-13,Pan 40,PAN-2307-41,1,155,155
TXN-12233,2023-08-14,Glycomet 500,GLY-2307-43,3,22.5,67.5
TXN-12234,2023-08-14,Telma 40,TEL-2307-62,4,220,880
TXN-12235,2023-08-14,Telma 40,TEL-2307-62,1,220,220
TXN-12236,2023-08-14,Allegra 120,ALL-2307-16,4,1980,792
TXN-12237,2023-08-14,Pan 40,PAN-2308-70,3,155,465
TXN-12238,2023-08-14,Dolo 650,DOL-2307-25,9,30,270
TXN-12239,2023-08-14,Dolo 650,DOL-2308-32,6,30,180
TXN-12240,2023-08-14,Telma 40,TEL-2307-62,5,220,1100
TXN-12241,2023-08-14,Dolo 650,DOL-2307-98,10,30,300
TXN-12242,2023-08-14,Telma 40,TEL-2307-62,3,220,660
TXN-12243,2023-08-14,Azithral 500,AZI-2307-51,1,118.5,118.5
TXN-12244,2023-08-14,Allegra 120,ALL-2308-46,5,198,990
TXN-12245,2023-08-14,Azithral 500,AZI-2307-67,3,118.5,355.5
TXN-12246,2023-08-14,Telma 40,TEL-2307-62,1,220,220
TXN-12247,2023-08-15,Pan 40,PAN-2307-94,5,155,775
TXN-12248,2023-08-15,Dolo 650,DOL-2307-98,9,30,270
TXN-12249,2023-08-15,Allegra 120,ALL-2307-47,2,198,396
TXN-12250,2023-08-15,Azithral 500,AZI-2307-67,1,118.5,118.5
TXN-12251,2023-08-15,Azithral 500,AZI-2307-51,3,118.5,355.5
TXN-12252,2023-08-15,Dolo 650,DOL-2308-32,7,300,210
TXN-12253,2023-08-15,Dolo 650,DOL-2308-32,8,30,240
TXN-12254,2023-08-15,Telma 40,TEL-2308-27,1,220,220
TXN-12255,2023-08-15,Glycomet 500,GLY-2307-71,1,22.5,22.5
TXN-12256,2023-08-15,Glycomet 500,GLY-2307-43,5,22.5,112.5
TXN-12257,2023-08-15,Azithral 500,AZI-2307-51,2,118.5,237
TXN-12258,2023-08-15,Telma 40,TEL-2307-62,3,220,660
TXN-12259,2023-01-01,Glycomet 500,GLY-2308-59,3,22.5,67.5
TXN-12260,2023-08-16,Glycomet 500,GLY-2307-43,3,22.5,67.5
TXN-12261,2023-08-16,Allegra 120,ALL-2307-47,5,198,990
TXN-12262,2023-08-16,Glycomet 500,GLY-2307-43,2,22.5,45
TXN-12263,2023-08-16,Azithral 500,AZI-2307-51,4,118.5,474
TXN-12264,2023-08-16,Dolo 650,DOL-2308-32,7,30,210
TXN-12265,2023-08-16,Azithral 500,AZI-2308-85,2,118.5,237
TXN-12266,2023-08-16,Allegra 120,ALL-2307-47,4,198,792
TXN-12267,2023-08-16,Telma 40,TEL-2307-62,4,220,880
TXN-12268,2023-08-16,Telma 40,TEL-2308-27,3,220,660
TXN-12269,2023-08-16,Dolo 650,DOL-2307-98,6,30,180
TXN-12270,2023-08-16,Allegra 120,ALL-2307-47,3,1980,594
TXN-12271,2023-08-16,Allegra 120,ALL-2307-16,4,198,792
TXN-12272,2023-08-16,Pan 40,PAN-2307-94,1,155,155
TXN-12273,2023-08-17,Glycomet 500,GLY-2308-59,5,225,112.5
TXN-12274,2023-08-17,Pan 40,PAN-2307-41,4,155,620
TXN-12275,2023-08-17,Allegra 120,ALL-2307-47,2,198,396
TXN-12276,2023-08-17,Glycomet 500,,2,22.5,45
TXN-12277,2023-08-17,Pan 40,PAN-2308-70,1,155,155
TXN-12278,2023-08-17,Azithral 500,AZI-2307-51,2,118.5,237
TXN-12279,2023-08-17,Azithral 500,AZI-2307-51,2,118.5,237
TXN-12280,2023-08-17,Glycomet 500,GLY-2307-43,2,22.5,45
TXN-12281,2023-08-17,Allegra 120,ALL-2307-16,4,198,792
TXN-12282,2023-08-17,Azithral 500,AZI-2307-67,3,118.5,355.5
TXN-12283,2023-08-18,Dolo 650,DOL-2307-98,5,30,150
TXN-12284,2023-08-18,Telma 40,TEL-2308-27,5,220,1100
TXN-12285,2023-08-18,Telma 40,TEL-2307-62,4,220,880
TXN-12286,2023-08-18,Azithral 500,AZI-2307-67,3,118.5,355.5
TXN-12287,2023-08-18,Glycomet 500,GLY-2308-94,1,22.5,22.5
TXN-12288,2023-08-19,Pan 40,PAN-2307-94,5,155,775
TXN-12289,2023-08-19,Allegra 120,ALL-2307-16,3,198,594
TXN-12290,2023-08-19,Dolo 650,DOL-2307-98,10,30,300
TXN-12291,2023-08-19,Glycomet 500,GLY-2307-43,2,22.5,45
TXN-12292,2023-08-19,Pan 40,PAN-2308-52,3,155,465
TXN-12293,2023-08-19,Telma 40,TEL-2308-56,1,220,220
TXN-12294,2023-08-19,Glycomet 500,GLY-2308-59,5,22.5,112.5
TXN-12295,2023-08-19,Dolo 650,DOL-2308-32,6,30,180
TXN-12296,2023-08-19,Telma 40,TEL-2308-27,3,220,660
TXN-12297,2023-08-19,Allegra 120,ALL-2308-50,1,198,198
TXN-12298,2023-08-19,Glycomet 500,GLY-2308-59,4,22.5,90
TXN-12299,2023-08-19,Telma 40,TEL-2307-62,2,220,440
TXN-12300,2023-08-20,Azithral 500,AZI-2307-67,2,118.5,237
TXN-12301,2023-08-20,Pan 40,PAN-2308-52,3,155,465
TXN-12302,2023-08-20,Telma 40,TEL-2308-27,5,220,1100
TXN-12303,2023-08-20,Telma 40,TEL-2307-62,3,220,660
TXN-12304,2023-08-20,Dolo 650,DOL-2308-32,8,30,240
TXN-12305,2023-08-20,Pan 40,PAN-2308-52,3,155,465
TXN-12306,2023-08-20,Allegra 120,ALL-2307-16,1,198,198
TXN-12307,2023-08-20,Dolo 650,DOL-2308-77,6,30,180
TXN-12308,2023-08-20,Telma 40,,3,220,660
TXN-12309,2023-08-20,Pan 40,PAN-2308-52,2,155,310
TXN-12310,2023-08-20,Azithral 500,AZI-2307-67,5,118.5,592.5
TXN-12311,2023-08-20,Allegra 120,ALL-2308-46,5,198,990
TXN-12312,2023-08-21,Telma 40,TEL-2307-62,1,220,220
TXN-12313,2023-08-21,Allegra 120,ALL-2308-50,4,198,792
TXN-12314,2023-08-21,Azithral 500,AZI-2308-12,1,118.5,118.5
TXN-12315,2023-08-21,Allegra 120,,4,198,792
TXN-12316,2023-08-21,Telma 40,TEL-2308-56,3,220,660
TXN-12317,2023-08-21,Telma 40,TEL-2307-62,5,220,1100
TXN-12318,2023-08-21,Telma 40,TEL-2308-56,2,220,440
TXN-12319,2023-08-21,Telma 40,TEL-2308-56,2,220,440
TXN-12320,2023-08-21,Azithral 500,AZI-2308-85,2,118.5,237
TXN-12321,2023-08-21,Dolo 650,DOL-2308-77,6,30,180
TXN-12322,2023-08-21,Allegra 120,ALL-2308-46,5,198,990
TXN-12323,2023-08-22,Pan 40,PAN-2307-94,2,155,310
TXN-12324,2023-08-22,Pan 40,PAN-2307-94,1,155,155
TXN-12325,2023-08-22,Dolo 650,DOL-2307-98,7,,210
TXN-12326,2023-08-22,Allegra 120,ALL-2308-50,3,198,594
TXN-12327,2023-08-22,Telma 40,TEL-2308-56,1,220,220
TXN-12328,2023-08-22,Allegra 120,ALL-2308-50,2,198,396
TXN-12329,2023-08-22,Pan 40,PAN-2308-52,1,155,155
TXN-12330,2023-08-22,Pan 40,PAN-2307-94,3,155,465
TXN-12331,2023-08-22,Dolo 650,DOL-2307-98,5,30,150
